task_id,task_family,task_source,human_source,score_binarized,score_cont,human_minutes,minutes_floored,delta_task,minutes_derived,derivation
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,84.437,228.0,0.15447235942099607,228.154472359421,delta_corrected
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,84.437,248.0,0.15447235942099607,248.154472359421,delta_imputed_failure
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,84.437,254.0,0.15447235942099607,254.154472359421,delta_corrected
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,84.437,338.0,0.15447235942099607,338.154472359421,delta_corrected
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,84.437,371.0,0.15447235942099607,371.154472359421,delta_imputed_failure
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,84.437,373.0,0.15447235942099607,373.154472359421,delta_corrected
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,84.437,1354.0,0.15447235942099607,1354.154472359421,delta_corrected
debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,84.437,2185.0,0.15447235942099607,2185.154472359421,delta_corrected
env_scientist/level1,env_scientist,HCAST,baseline,1,0.9999595960000001,43.726,22.0,0.3907513029833232,22.390751302983322,delta_corrected
env_scientist/level1,env_scientist,HCAST,baseline,1,0.9999595960000001,43.726,85.0,0.3907513029833232,85.39075130298332,delta_corrected
env_scientist/level1,env_scientist,HCAST,baseline,0,0.0,43.726,5761.0,0.3907513029833232,5761.3907513029835,delta_imputed_failure
env_scientist/level2,env_scientist,HCAST,baseline,1,0.999969697,46.443,20.0,0.5517208266345623,20.55172082663456,delta_corrected
env_scientist/level2,env_scientist,HCAST,baseline,1,0.9998181818,46.443,51.0,0.5517208266345623,51.551720826634565,delta_corrected
env_scientist/level2,env_scientist,HCAST,baseline,1,0.9999292929,46.443,94.0,0.5517208266345623,94.55172082663456,delta_corrected
env_scientist/level3,env_scientist,HCAST,baseline,1,0.999989899,90.457,90.0,0.45699999999997876,90.45699999999998,delta_corrected
env_scientist/level3,env_scientist,HCAST,baseline,0,0.9896767677,90.457,151.0,0.45699999999997876,151.45699999999997,delta_imputed_failure
env_scientist/level4,env_scientist,HCAST,baseline,0,0.0,247.834,78.0,0.8448861300740637,78.84488613007406,delta_imputed_failure
env_scientist/level4,env_scientist,HCAST,baseline,1,0.9995454545,247.834,204.0,0.8448861300740637,204.84488613007406,delta_corrected
env_scientist/level4,env_scientist,HCAST,baseline,1,0.9998787879000001,247.834,299.0,0.8448861300740637,299.8448861300741,delta_corrected
env_scientist/level5,env_scientist,HCAST,baseline,1,0.9996666667,58.738,49.0,0.16910962969029397,49.1691096296903,delta_corrected
env_scientist/level5,env_scientist,HCAST,baseline,1,0.9996363636000001,58.738,70.0,0.16910962969029397,70.1691096296903,delta_corrected
env_scientist/level5,env_scientist,HCAST,baseline,0,0.9897474747,58.738,110.0,0.16910962969029397,110.1691096296903,delta_imputed_failure
env_scientist/level6,env_scientist,HCAST,baseline,1,0.9997474747,171.412,148.0,0.22549969331880415,148.2254996933188,delta_corrected
env_scientist/level6,env_scientist,HCAST,baseline,1,0.9999191919,171.412,198.0,0.22549969331880415,198.2254996933188,delta_corrected
env_scientist/level6,env_scientist,HCAST,baseline,0,0.0,171.412,485.0,0.22549969331880415,485.2254996933188,delta_imputed_failure
env_scientist/level7,env_scientist,HCAST,estimate,0,0.0,665.0,106.0,,106.0,uncorrected_no_delta
env_scientist/level7,env_scientist,HCAST,estimate,0,0.0,665.0,222.0,,222.0,uncorrected_no_delta
env_scientist/level7,env_scientist,HCAST,estimate,0,0.9782828283,665.0,287.0,,287.0,uncorrected_no_delta
env_scientist/level7,env_scientist,HCAST,estimate,0,0.9819494949,665.0,374.0,,374.0,uncorrected_no_delta
esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,35.078,14.0,0.33054570860251903,14.33054570860252,delta_corrected
esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,35.078,20.0,0.33054570860251903,20.330545708602518,delta_corrected
esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,35.078,21.0,0.33054570860251903,21.330545708602518,delta_corrected
esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,35.078,32.0,0.33054570860251903,32.33054570860252,delta_corrected
esolang/broccoli_collatz,esolang,HCAST,baseline,0,0.0,35.078,145.0,0.33054570860251903,145.33054570860253,delta_imputed_failure
esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,35.078,264.0,0.33054570860251903,264.33054570860253,delta_corrected
esolang/broccoli_fibonacci,esolang,HCAST,baseline,0,0.0,24.396,15.0,0.32614571747700677,15.326145717477006,delta_imputed_failure
esolang/broccoli_fibonacci,esolang,HCAST,baseline,1,1.0,24.396,16.0,0.32614571747700677,16.326145717477008,delta_corrected
esolang/broccoli_fibonacci,esolang,HCAST,baseline,0,0.0,24.396,16.0,0.32614571747700677,16.326145717477008,delta_imputed_failure
esolang/broccoli_fibonacci,esolang,HCAST,baseline,1,1.0,24.396,29.0,0.32614571747700677,29.326145717477008,delta_corrected
esolang/broccoli_fibonacci,esolang,HCAST,baseline,1,1.0,24.396,30.0,0.32614571747700677,30.326145717477008,delta_corrected
file_recovery/default,file_recovery,HCAST,baseline,1,1.0,345.617,191.0,0.509608270451422,191.50960827045142,delta_corrected
file_recovery/default,file_recovery,HCAST,baseline,0,0.0,345.617,415.0,0.509608270451422,415.5096082704514,delta_imputed_failure
file_recovery/default,file_recovery,HCAST,baseline,1,1.0,345.617,450.0,0.509608270451422,450.5096082704514,delta_corrected
file_recovery/default,file_recovery,HCAST,baseline,1,1.0,345.617,478.0,0.509608270451422,478.5096082704514,delta_corrected
file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,0.05635,0.0,0.05635,swaa_exact
file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,0.06886666666666667,0.0,0.06886666666666667,swaa_exact
file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,0.06196666666666667,0.0,0.06196666666666667,swaa_exact
file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,0.0481,0.0,0.0481,swaa_exact
file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,0.05093333333333333,0.0,0.05093333333333333,swaa_exact
file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,0.05371666666666667,0.0,0.05371666666666667,swaa_exact
file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,0.038816666666666666,0.0,0.038816666666666666,swaa_exact
file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,0.04633333333333333,0.0,0.04633333333333333,swaa_exact
file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,0.08838333333333333,0.0,0.08838333333333333,swaa_exact
file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,0.04728333333333333,0.0,0.04728333333333333,swaa_exact
file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,0.0483,0.0,0.0483,swaa_exact
file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,0.03783333333333333,0.0,0.03783333333333333,swaa_exact
file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,0.09535,0.0,0.09535,swaa_exact
file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,0.05316666666666667,0.0,0.05316666666666667,swaa_exact
file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,0.04526666666666666,0.0,0.04526666666666666,swaa_exact
file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,0.0967,0.0,0.0967,swaa_exact
file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,0.0875,0.0,0.0875,swaa_exact
file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,0.04041666666666666,0.0,0.04041666666666666,swaa_exact
file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,0.04501666666666667,0.0,0.04501666666666667,swaa_exact
file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,0.05371666666666667,0.0,0.05371666666666667,swaa_exact
file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,0.05201666666666667,0.0,0.05201666666666667,swaa_exact
file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,0.057716666666666666,0.0,0.057716666666666666,swaa_exact
file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,0.0293,0.0,0.0293,swaa_exact
file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,0.03701666666666667,0.0,0.03701666666666667,swaa_exact
file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,0.04526666666666666,0.0,0.04526666666666666,swaa_exact
file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,0.029416666666666667,0.0,0.029416666666666667,swaa_exact
file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,0.04155,0.0,0.04155,swaa_exact
file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,0.0359,0.0,0.0359,swaa_exact
file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,0.09358333333333334,0.0,0.09358333333333334,swaa_exact
file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,0.0624,0.0,0.0624,swaa_exact
file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,0.0609,0.0,0.0609,swaa_exact
file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,0.04663333333333333,0.0,0.04663333333333333,swaa_exact
file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,0.10253333333333334,0.0,0.10253333333333334,swaa_exact
file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,0.04688333333333333,0.0,0.04688333333333333,swaa_exact
file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,0.05918333333333333,0.0,0.05918333333333333,swaa_exact
file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,0.04928333333333333,0.0,0.04928333333333333,swaa_exact
file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,0.0618,0.0,0.0618,swaa_exact
file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,0.05193333333333333,0.0,0.05193333333333333,swaa_exact
file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,0.04811666666666667,0.0,0.04811666666666667,swaa_exact
file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,0.060083333333333336,0.0,0.060083333333333336,swaa_exact
file_selection/find_readme,file_selection,SWAA,baseline,0,0.0,0.0647069487,0.12158333333333333,0.0,0.12158333333333333,swaa_exact
file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,0.022733333333333335,0.0,0.022733333333333335,swaa_exact
file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,0.09216666666666666,0.0,0.09216666666666666,swaa_exact
file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,0.12941666666666668,0.0,0.12941666666666668,swaa_exact
file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,0.1063,0.0,0.1063,swaa_exact
file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,0.0276,0.0,0.0276,swaa_exact
file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,0.046483333333333335,0.0,0.046483333333333335,swaa_exact
file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,0.09096666666666667,0.0,0.09096666666666667,swaa_exact
file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,0.04621666666666667,0.0,0.04621666666666667,swaa_exact
file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,0.04231666666666667,0.0,0.04231666666666667,swaa_exact
file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,0.041716666666666666,0.0,0.041716666666666666,swaa_exact
file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,0.04348333333333333,0.0,0.04348333333333333,swaa_exact
file_selection/identify_binary_file,file_selection,SWAA,baseline,0,0.0,0.0807100659,0.07523333333333333,0.0,0.07523333333333333,swaa_exact
file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,0.09961666666666667,0.0,0.09961666666666667,swaa_exact
file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,0.08333333333333333,0.0,0.08333333333333333,swaa_exact
file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,0.06335,0.0,0.06335,swaa_exact
file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,0.1123,0.0,0.1123,swaa_exact
file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,0.06245,0.0,0.06245,swaa_exact
file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,0.04593333333333333,0.0,0.04593333333333333,swaa_exact
file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,0.0657,0.0,0.0657,swaa_exact
file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,0.0381,0.0,0.0381,swaa_exact
file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,0.04321666666666667,0.0,0.04321666666666667,swaa_exact
file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,0.04151666666666667,0.0,0.04151666666666667,swaa_exact
file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,0.04928333333333333,0.0,0.04928333333333333,swaa_exact
file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,0.05421666666666667,0.0,0.05421666666666667,swaa_exact
file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,0.040516666666666666,0.0,0.040516666666666666,swaa_exact
file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,0.036833333333333336,0.0,0.036833333333333336,swaa_exact
file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,0.046983333333333335,0.0,0.046983333333333335,swaa_exact
file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,0.10003333333333334,0.0,0.10003333333333334,swaa_exact
file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,0.0831,0.0,0.0831,swaa_exact
file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,0.09208333333333334,0.0,0.09208333333333334,swaa_exact
file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,0.1051,0.0,0.1051,swaa_exact
file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,0.08783333333333333,0.0,0.08783333333333333,swaa_exact
file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,0.06446666666666667,0.0,0.06446666666666667,swaa_exact
file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,0.08211666666666667,0.0,0.08211666666666667,swaa_exact
file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,0.09145,0.0,0.09145,swaa_exact
file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,0.0477,0.0,0.0477,swaa_exact
file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,0.09648333333333334,0.0,0.09648333333333334,swaa_exact
file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,0.06415,0.0,0.06415,swaa_exact
file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,0.0716,0.0,0.0716,swaa_exact
gaia/0a3cd321,gaia,HCAST,baseline,1,1.0,18.037,9.0,0.4350375612852769,9.435037561285277,delta_corrected
gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,9.0,0.4350375612852769,9.435037561285277,delta_imputed_failure
gaia/0a3cd321,gaia,HCAST,baseline,1,1.0,18.037,20.0,0.4350375612852769,20.435037561285277,delta_corrected
gaia/0a3cd321,gaia,HCAST,baseline,1,1.0,18.037,30.0,0.4350375612852769,30.435037561285277,delta_corrected
gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,43.0,0.4350375612852769,43.43503756128528,delta_imputed_failure
gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,117.0,0.4350375612852769,117.43503756128527,delta_imputed_failure
gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,127.0,0.4350375612852769,127.43503756128527,delta_imputed_failure
gsm_8k/sd_f_hinted_turbo_format,gsm_8k,HCAST,estimate,0,0.0,360.0,0.0,,0.0,uncorrected_no_delta
gsm_8k/sd_f_hinted_turbo_format,gsm_8k,HCAST,estimate,0,0.0,360.0,251.0,,251.0,uncorrected_no_delta
gsm_8k/sd_f_hinted_turbo_format,gsm_8k,HCAST,estimate,0,0.0,360.0,435.0,,435.0,uncorrected_no_delta
hack_container/default,hack_container,HCAST,baseline,1,1.0,208.776,208.0,0.7759999999999585,208.77599999999995,delta_corrected
hypothesis_testing/mystery_function_1,hypothesis_testing,HCAST,baseline,1,1.0,9.007,7.0,0.6310486254318015,7.631048625431801,delta_corrected
hypothesis_testing/mystery_function_1,hypothesis_testing,HCAST,baseline,1,1.0,9.007,10.0,0.6310486254318015,10.631048625431802,delta_corrected
hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,1,1.0,14.499,5.0,0.7243021322257016,5.724302132225701,delta_corrected
hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,0,0.0,14.499,21.0,0.7243021322257016,21.724302132225702,delta_imputed_failure
hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,1,1.0,14.499,36.0,0.7243021322257016,36.7243021322257,delta_corrected
hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,7.0,0.32445014086740726,7.324450140867407,delta_corrected
hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,9.0,0.32445014086740726,9.324450140867407,delta_corrected
hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,15.0,0.32445014086740726,15.324450140867407,delta_corrected
hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,18.0,0.4409143982405658,18.440914398240565,delta_corrected
hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,29.0,0.4409143982405658,29.440914398240565,delta_corrected
hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,0,0.0,27.769,36.0,0.4409143982405658,36.440914398240565,delta_imputed_failure
hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,39.0,0.4409143982405658,39.440914398240565,delta_corrected
hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,0,0.0,49.354,24.0,0.6005201064382107,24.60052010643821,delta_imputed_failure
hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,1,1.0,49.354,30.0,0.6005201064382107,30.60052010643821,delta_corrected
hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,1,1.0,49.354,79.0,0.6005201064382107,79.60052010643821,delta_corrected
hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,11.0,0.3906894036946053,11.390689403694605,delta_corrected
hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,15.0,0.3906894036946053,15.390689403694605,delta_corrected
hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,18.0,0.3906894036946053,18.390689403694605,delta_corrected
iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.6900000000000001,1111.887,155.0,0.7402118527828262,155.74021185278283,delta_imputed_failure
iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.795,1111.887,282.0,0.7402118527828262,282.7402118527828,delta_imputed_failure
iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.5,1111.887,322.0,0.7402118527828262,322.7402118527828,delta_imputed_failure
iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,1,0.84,1111.887,1012.0,0.7402118527828262,1012.7402118527829,delta_corrected
iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,1,0.86,1111.887,1220.0,0.7402118527828262,1220.7402118527827,delta_corrected
iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.793,391.386,176.0,0.3862905301356901,176.38629053013568,delta_imputed_failure
iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.52,391.386,187.0,0.3862905301356901,187.38629053013568,delta_imputed_failure
iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,1,0.875,391.386,364.0,0.3862905301356901,364.3862905301357,delta_corrected
iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,1,0.8180000000000001,391.386,420.0,0.3862905301356901,420.3862905301357,delta_corrected
iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.675,391.386,7597.0,0.3862905301356901,7597.386290530136,delta_imputed_failure
iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.5,521.525,117.0,0.5250000000000477,117.52500000000005,delta_imputed_failure
iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.5,521.525,304.0,0.5250000000000477,304.52500000000003,delta_imputed_failure
iclr_authors/poster,iclr_authors,HCAST,baseline,1,0.87,521.525,521.0,0.5250000000000477,521.5250000000001,delta_corrected
iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.76,521.525,701.0,0.5250000000000477,701.5250000000001,delta_imputed_failure
image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.0,480.0,126.0,,126.0,uncorrected_no_delta
image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.6000000000000001,480.0,170.0,,170.0,uncorrected_no_delta
image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.0,480.0,428.0,,428.0,uncorrected_no_delta
image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.0,480.0,599.0,,599.0,uncorrected_no_delta
image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.04,480.0,975.0,,975.0,uncorrected_no_delta
image_labeling/layered_squares,image_labeling,HCAST,baseline,1,1.0,87.306,32.0,0.14244366469283387,32.142443664692834,delta_corrected
image_labeling/layered_squares,image_labeling,HCAST,baseline,1,1.0,87.306,237.0,0.14244366469283387,237.14244366469282,delta_corrected
image_labeling/layered_squares,image_labeling,HCAST,baseline,0,0.0,87.306,540.0,0.14244366469283387,540.1424436646928,delta_imputed_failure
image_labeling/spiral_angle,image_labeling,HCAST,baseline,0,0.38867924530000003,146.547,113.0,0.5470000000000207,113.54700000000003,delta_imputed_failure
image_labeling/spiral_angle,image_labeling,HCAST,baseline,1,1.0,146.547,146.0,0.5470000000000207,146.54700000000003,delta_corrected
image_labeling/spiral_angle,image_labeling,HCAST,baseline,0,0.38867924530000003,146.547,192.0,0.5470000000000207,192.54700000000003,delta_imputed_failure
interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,10.735,8.0,0.4257306977138411,8.425730697713842,delta_corrected
interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,10.735,8.0,0.4257306977138411,8.425730697713842,delta_corrected
interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,10.735,17.0,0.4257306977138411,17.425730697713842,delta_corrected
interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,8.0,0.44975621330603427,8.449756213306035,delta_corrected
interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,16.0,0.44975621330603427,16.449756213306035,delta_corrected
interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,18.0,0.44975621330603427,18.449756213306035,delta_corrected
interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,45.0,0.44975621330603427,45.44975621330603,delta_corrected
interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,6.0,0.7176804467741333,6.717680446774134,delta_corrected
interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,16.0,0.7176804467741333,16.717680446774132,delta_corrected
interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,18.0,0.7176804467741333,18.717680446774132,delta_corrected
local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,1.0,0.30072825863992986,1.3007282586399298,delta_corrected
local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,2.0,0.30072825863992986,2.30072825863993,delta_corrected
local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,5.0,0.30072825863992986,5.30072825863993,delta_corrected
local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,105.0,0.30072825863992986,105.30072825863994,delta_corrected
local_research/which_does_worse,local_research,HCAST,baseline,1,1.0,20.227,4.0,0.08772915956310937,4.08772915956311,delta_corrected
local_research/which_does_worse,local_research,HCAST,baseline,0,0.0,20.227,67.0,0.08772915956310937,67.08772915956311,delta_imputed_failure
local_research/which_does_worse,local_research,HCAST,baseline,1,1.0,20.227,100.0,0.08772915956310937,100.08772915956311,delta_corrected
local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,6.0,0.21937878647362732,6.219378786473627,delta_corrected
local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,12.0,0.21937878647362732,12.219378786473627,delta_corrected
local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,23.0,0.21937878647362732,23.219378786473627,delta_corrected
local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,50.0,0.21937878647362732,50.21937878647363,delta_corrected
local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,95.0,0.21937878647362732,95.21937878647363,delta_corrected
local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,11.0,0.2831408752500388,11.283140875250039,delta_corrected
local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,22.0,0.2831408752500388,22.283140875250037,delta_corrected
local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,30.0,0.2831408752500388,30.283140875250037,delta_corrected
local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,41.0,0.2831408752500388,41.28314087525004,delta_corrected
local_research_tex/more_bias,local_research_tex,HCAST,baseline,1,1.0,35.345,7.0,0.5463403327951251,7.5463403327951255,delta_corrected
local_research_tex/more_bias,local_research_tex,HCAST,baseline,1,1.0,35.345,165.0,0.5463403327951251,165.54634033279513,delta_corrected
make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,14.0,0.3919999999999992,14.392,delta_imputed_failure
make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,26.0,0.3919999999999992,26.392,delta_imputed_failure
