run_id,task_id,task_family,task_source,human_source,score_binarized,score_cont,human_minutes,started_at,completed_at,minutes_floored,delta_task,minutes_derived,derivation
271,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,1440000.0,24.0,0.15456569233549625,24.154565692335495,delta_corrected
272,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,1440000.0,24.0,0.15456569233549625,24.154565692335495,delta_imputed_failure
273,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,1440000.0,24.0,0.15456569233549625,24.154565692335495,delta_corrected
274,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,1560000.0,26.0,0.15456569233549625,26.154565692335495,delta_imputed_failure
275,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,1740000.0,29.0,0.15456569233549625,29.154565692335495,delta_corrected
276,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,1920000.0,32.0,0.15456569233549625,32.154565692335495,delta_corrected
277,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,2100000.0,35.0,0.15456569233549625,35.154565692335495,delta_imputed_failure
278,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,2400000.0,40.0,0.15456569233549625,40.154565692335495,delta_imputed_failure
279,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,2820000.0,47.0,0.15456569233549625,47.154565692335495,delta_corrected
280,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,2940000.0,49.0,0.15456569233549625,49.154565692335495,delta_imputed_failure
281,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3180000.0,53.0,0.15456569233549625,53.154565692335495,delta_corrected
282,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3420000.0,57.0,0.15456569233549625,57.154565692335495,delta_corrected
283,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3420000.0,57.0,0.15456569233549625,57.154565692335495,delta_corrected
284,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3540000.0,59.0,0.15456569233549625,59.154565692335495,delta_corrected
285,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3540000.0,59.0,0.15456569233549625,59.154565692335495,delta_corrected
286,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3600000.0,60.0,0.15456569233549625,60.154565692335495,delta_corrected
287,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3660000.0,61.0,0.15456569233549625,61.154565692335495,delta_corrected
288,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3780000.0,63.0,0.15456569233549625,63.154565692335495,delta_corrected
289,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,3900000.0,65.0,0.15456569233549625,65.1545656923355,delta_corrected
290,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,4140000.0,69.0,0.15456569233549625,69.1545656923355,delta_imputed_failure
291,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,4260000.0,71.0,0.15456569233549625,71.1545656923355,delta_corrected
292,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,4380000.0,73.0,0.15456569233549625,73.1545656923355,delta_corrected
293,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,4680000.0,78.0,0.15456569233549625,78.1545656923355,delta_corrected
294,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,4860000.0,81.0,0.15456569233549625,81.1545656923355,delta_corrected
295,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5160000.0,86.0,0.15456569233549625,86.1545656923355,delta_corrected
296,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5160000.0,86.0,0.15456569233549625,86.1545656923355,delta_corrected
297,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5160000.0,86.0,0.15456569233549625,86.1545656923355,delta_corrected
298,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,5220000.0,87.0,0.15456569233549625,87.1545656923355,delta_imputed_failure
299,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5280000.0,88.0,0.15456569233549625,88.1545656923355,delta_corrected
300,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5520000.0,92.0,0.15456569233549625,92.1545656923355,delta_corrected
301,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5580000.0,93.0,0.15456569233549625,93.1545656923355,delta_corrected
302,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5760000.0,96.0,0.15456569233549625,96.1545656923355,delta_corrected
303,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,5820000.0,97.0,0.15456569233549625,97.1545656923355,delta_imputed_failure
304,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5820000.0,97.0,0.15456569233549625,97.1545656923355,delta_corrected
305,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,5820000.0,97.0,0.15456569233549625,97.1545656923355,delta_corrected
306,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.3846153846,83.215,0.0,5940000.0,99.0,0.15456569233549625,99.1545656923355,delta_imputed_failure
307,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,6000000.0,100.0,0.15456569233549625,100.1545656923355,delta_corrected
308,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,6300000.0,105.0,0.15456569233549625,105.1545656923355,delta_corrected
309,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,6300000.0,105.0,0.15456569233549625,105.1545656923355,delta_corrected
310,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,6480000.0,108.0,0.15456569233549625,108.1545656923355,delta_corrected
311,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,6480000.0,108.0,0.15456569233549625,108.1545656923355,delta_corrected
312,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,6720000.0,112.0,0.15456569233549625,112.1545656923355,delta_corrected
313,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,7140000.0,119.0,0.15456569233549625,119.1545656923355,delta_corrected
314,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0769230769,83.215,0.0,7320000.0,122.0,0.15456569233549625,122.1545656923355,delta_imputed_failure
315,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,7740000.0,129.0,0.15456569233549625,129.1545656923355,delta_corrected
316,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,7860000.0,131.0,0.15456569233549625,131.1545656923355,delta_corrected
317,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,8100000.0,135.0,0.15456569233549625,135.1545656923355,delta_corrected
318,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,8220000.0,137.0,0.15456569233549625,137.1545656923355,delta_corrected
319,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,8460000.0,141.0,0.15456569233549625,141.1545656923355,delta_corrected
320,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,8760000.0,146.0,0.15456569233549625,146.1545656923355,delta_corrected
321,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.8461538462,83.215,0.0,9000000.0,150.0,0.15456569233549625,150.1545656923355,delta_imputed_failure
322,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,9000000.0,150.0,0.15456569233549625,150.1545656923355,delta_corrected
323,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,9720000.0,162.0,0.15456569233549625,162.1545656923355,delta_corrected
324,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,9960000.0,166.0,0.15456569233549625,166.1545656923355,delta_corrected
325,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,10020000.0,167.0,0.15456569233549625,167.1545656923355,delta_corrected
326,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,12300000.0,205.0,0.15456569233549625,205.1545656923355,delta_corrected
327,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,12960000.0,216.0,0.15456569233549625,216.1545656923355,delta_corrected
328,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,13680000.0,228.0,0.15456569233549625,228.1545656923355,delta_corrected
329,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,14880000.0,248.0,0.15456569233549625,248.1545656923355,delta_imputed_failure
330,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,15240000.0,254.0,0.15456569233549625,254.1545656923355,delta_corrected
331,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,20280000.0,338.0,0.15456569233549625,338.1545656923355,delta_corrected
332,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,0,0.0,83.215,0.0,22260000.0,371.0,0.15456569233549625,371.1545656923355,delta_imputed_failure
333,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,22380000.0,373.0,0.15456569233549625,373.1545656923355,delta_corrected
334,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,81240000.0,1354.0,0.15456569233549625,1354.1545656923356,delta_corrected
335,debug_small_libs/orm_somebugs,debug_small_libs,HCAST,baseline,1,1.0,83.215,0.0,131100000.0,2185.0,0.15456569233549625,2185.1545656923354,delta_corrected
336,detect_data_tampering/at_least_one,detect_data_tampering,HCAST,baseline,1,1.0,79.86,0.0,4740000.0,79.0,0.8600000000000442,79.86000000000004,delta_corrected
337,detect_data_tampering/at_least_one,detect_data_tampering,HCAST,baseline,0,0.0,79.86,0.0,26760000.0,446.0,0.8600000000000442,446.86000000000007,delta_imputed_failure
338,detect_data_tampering/main,detect_data_tampering,HCAST,baseline,0,0.0,24.471,0.0,600000.0,10.0,0.4709999999999968,10.470999999999997,delta_imputed_failure
339,detect_data_tampering/main,detect_data_tampering,HCAST,baseline,0,0.0,24.471,0.0,1320000.0,22.0,0.4709999999999968,22.470999999999997,delta_imputed_failure
340,detect_data_tampering/main,detect_data_tampering,HCAST,baseline,1,1.0,24.471,0.0,1440000.0,24.0,0.4709999999999968,24.470999999999997,delta_corrected
343,env_scientist/level1,env_scientist,HCAST,baseline,1,0.9999595960000001,43.726,0.0,1320000.0,22.0,0.3907513029833232,22.390751302983322,delta_corrected
344,env_scientist/level1,env_scientist,HCAST,baseline,1,0.9999595960000001,43.726,0.0,5100000.0,85.0,0.3907513029833232,85.39075130298332,delta_corrected
345,env_scientist/level1,env_scientist,HCAST,baseline,0,0.0,43.726,0.0,345660000.0,5761.0,0.3907513029833232,5761.3907513029835,delta_imputed_failure
346,env_scientist/level2,env_scientist,HCAST,baseline,1,0.999969697,46.443,0.0,1200000.0,20.0,0.5517208266345623,20.55172082663456,delta_corrected
347,env_scientist/level2,env_scientist,HCAST,baseline,1,0.9998181818,46.443,0.0,3060000.0,51.0,0.5517208266345623,51.551720826634565,delta_corrected
348,env_scientist/level2,env_scientist,HCAST,baseline,1,0.9999292929,46.443,0.0,5640000.0,94.0,0.5517208266345623,94.55172082663456,delta_corrected
349,env_scientist/level3,env_scientist,HCAST,baseline,1,0.999989899,90.457,0.0,5400000.0,90.0,0.45699999999997876,90.45699999999998,delta_corrected
350,env_scientist/level3,env_scientist,HCAST,baseline,0,0.9896767677,90.457,0.0,9060000.0,151.0,0.45699999999997876,151.45699999999997,delta_imputed_failure
351,env_scientist/level4,env_scientist,HCAST,baseline,0,0.0,247.834,0.0,4680000.0,78.0,0.8448861300740637,78.84488613007406,delta_imputed_failure
352,env_scientist/level4,env_scientist,HCAST,baseline,1,0.9995454545,247.834,0.0,12240000.0,204.0,0.8448861300740637,204.84488613007406,delta_corrected
353,env_scientist/level4,env_scientist,HCAST,baseline,1,0.9998787879000001,247.834,0.0,17940000.0,299.0,0.8448861300740637,299.8448861300741,delta_corrected
354,env_scientist/level5,env_scientist,HCAST,baseline,1,0.9996666667,58.738,0.0,2940000.0,49.0,0.16910962969029397,49.1691096296903,delta_corrected
355,env_scientist/level5,env_scientist,HCAST,baseline,1,0.9996363636000001,58.738,0.0,4200000.0,70.0,0.16910962969029397,70.1691096296903,delta_corrected
356,env_scientist/level5,env_scientist,HCAST,baseline,0,0.9897474747,58.738,0.0,6600000.0,110.0,0.16910962969029397,110.1691096296903,delta_imputed_failure
357,env_scientist/level6,env_scientist,HCAST,baseline,1,0.9997474747,171.412,0.0,8880000.0,148.0,0.22549969331880415,148.2254996933188,delta_corrected
358,env_scientist/level6,env_scientist,HCAST,baseline,1,0.9999191919,171.412,0.0,11880000.0,198.0,0.22549969331880415,198.2254996933188,delta_corrected
359,env_scientist/level6,env_scientist,HCAST,baseline,0,0.0,171.412,0.0,29100000.0,485.0,0.22549969331880415,485.2254996933188,delta_imputed_failure
360,env_scientist/level7,env_scientist,HCAST,estimate,0,0.0,665.0,0.0,6360000.0,106.0,,106.0,uncorrected_no_delta
361,env_scientist/level7,env_scientist,HCAST,estimate,0,0.0,665.0,0.0,13320000.0,222.0,,222.0,uncorrected_no_delta
362,env_scientist/level7,env_scientist,HCAST,estimate,0,0.9782828283,665.0,0.0,17220000.0,287.0,,287.0,uncorrected_no_delta
363,env_scientist/level7,env_scientist,HCAST,estimate,0,0.9819494949,665.0,0.0,22440000.0,374.0,,374.0,uncorrected_no_delta
364,env_scientist/level8,env_scientist,HCAST,baseline,0,0.0,403.472,0.0,7800000.0,130.0,0.4719999999999158,130.47199999999992,delta_imputed_failure
365,env_scientist/level8,env_scientist,HCAST,baseline,0,0.0,403.472,0.0,11640000.0,194.0,0.4719999999999158,194.47199999999992,delta_imputed_failure
366,env_scientist/level8,env_scientist,HCAST,baseline,1,0.9995353535,403.472,0.0,24180000.0,403.0,0.4719999999999158,403.4719999999999,delta_corrected
367,env_scientist/level8,env_scientist,HCAST,baseline,0,0.9892121212,403.472,0.0,28920000.0,482.0,0.4719999999999158,482.4719999999999,delta_imputed_failure
368,env_scientist/level9,env_scientist,HCAST,estimate,0,0.0,180.0,0.0,8040000.0,134.0,,134.0,uncorrected_no_delta
369,env_scientist/level9,env_scientist,HCAST,estimate,0,0.0,180.0,0.0,20040000.0,334.0,,334.0,uncorrected_no_delta
370,env_scientist/level9,env_scientist,HCAST,estimate,0,0.0,180.0,0.0,25560000.0,426.0,,426.0,uncorrected_no_delta
371,esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,18.456,0.0,840000.0,14.0,0.4000879770250796,14.40008797702508,delta_corrected
372,esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,18.456,0.0,1200000.0,20.0,0.4000879770250796,20.40008797702508,delta_corrected
373,esolang/broccoli_collatz,esolang,HCAST,baseline,1,1.0,18.456,0.0,1260000.0,21.0,0.4000879770250796,21.40008797702508,delta_corrected
374,esolang/broccoli_collatz,esolang,HCAST,baseline,0,0.0,18.456,0.0,8700000.0,145.0,0.4000879770250796,145.40008797702507,delta_imputed_failure
375,esolang/broccoli_fibonacci,esolang,HCAST,baseline,0,0.0,22.0,0.0,900000.0,15.0,0.4401394939089327,15.440139493908934,delta_imputed_failure
376,esolang/broccoli_fibonacci,esolang,HCAST,baseline,1,1.0,22.0,0.0,960000.0,16.0,0.4401394939089327,16.440139493908934,delta_corrected
377,esolang/broccoli_fibonacci,esolang,HCAST,baseline,0,0.0,22.0,0.0,960000.0,16.0,0.4401394939089327,16.440139493908934,delta_imputed_failure
378,esolang/broccoli_fibonacci,esolang,HCAST,baseline,1,1.0,22.0,0.0,1740000.0,29.0,0.4401394939089327,29.440139493908934,delta_corrected
379,file_recovery/default,file_recovery,HCAST,baseline,1,1.0,345.617,0.0,11460000.0,191.0,0.509608270451422,191.50960827045142,delta_corrected
380,file_recovery/default,file_recovery,HCAST,baseline,0,0.0,345.617,0.0,24900000.0,415.0,0.509608270451422,415.5096082704514,delta_imputed_failure
381,file_recovery/default,file_recovery,HCAST,baseline,1,1.0,345.617,0.0,27000000.0,450.0,0.509608270451422,450.5096082704514,delta_corrected
382,file_recovery/default,file_recovery,HCAST,baseline,1,1.0,345.617,0.0,28680000.0,478.0,0.509608270451422,478.5096082704514,delta_corrected
small_tasks_baseline_11,file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,1737423853415.0,1737423856796.0,0.05635,0.0,0.05635,swaa_exact
small_tasks_baseline_121,file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,1737426251500.0,1737426255632.0,0.06886666666666667,0.0,0.06886666666666667,swaa_exact
small_tasks_baseline_220,file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,1737421984134.0,1737421987852.0,0.06196666666666667,0.0,0.06196666666666667,swaa_exact
small_tasks_baseline_81,file_selection/find_cache_file,file_selection,SWAA,baseline,1,1.0,0.058320992,1737419369084.0,1737419371970.0,0.0481,0.0,0.0481,swaa_exact
small_tasks_baseline_12,file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,1737423857298.0,1737423860354.0,0.05093333333333333,0.0,0.05093333333333333,swaa_exact
small_tasks_baseline_122,file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,1737426256135.0,1737426259358.0,0.05371666666666667,0.0,0.05371666666666667,swaa_exact
small_tasks_baseline_221,file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,1737421988355.0,1737421990684.0,0.038816666666666666,0.0,0.038816666666666666,swaa_exact
small_tasks_baseline_82,file_selection/find_config_file,file_selection,SWAA,baseline,1,1.0,0.0470904651,1737419372473.0,1737419375253.0,0.04633333333333333,0.0,0.04633333333333333,swaa_exact
small_tasks_baseline_123,file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,1737426259861.0,1737426265164.0,0.08838333333333333,0.0,0.08838333333333333,swaa_exact
small_tasks_baseline_13,file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,1737423860857.0,1737423863694.0,0.04728333333333333,0.0,0.04728333333333333,swaa_exact
small_tasks_baseline_222,file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,1737421991187.0,1737421994085.0,0.0483,0.0,0.0483,swaa_exact
small_tasks_baseline_83,file_selection/find_css_file,file_selection,SWAA,baseline,1,1.0,0.0525742238,1737419375756.0,1737419378026.0,0.03783333333333333,0.0,0.03783333333333333,swaa_exact
small_tasks_baseline_124,file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,1737426265667.0,1737426271388.0,0.09535,0.0,0.09535,swaa_exact
small_tasks_baseline_14,file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,1737423864197.0,1737423867387.0,0.05316666666666667,0.0,0.05316666666666667,swaa_exact
small_tasks_baseline_223,file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,1737421994589.0,1737421997305.0,0.04526666666666666,0.0,0.04526666666666666,swaa_exact
small_tasks_baseline_84,file_selection/find_docker_file,file_selection,SWAA,baseline,1,1.0,0.0686250355,1737419378529.0,1737419384331.0,0.0967,0.0,0.0967,swaa_exact
small_tasks_baseline_125,file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,1737426271891.0,1737426277141.0,0.0875,0.0,0.0875,swaa_exact
small_tasks_baseline_15,file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,1737423867890.0,1737423870315.0,0.04041666666666666,0.0,0.04041666666666666,swaa_exact
small_tasks_baseline_224,file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,1737421997809.0,1737422000510.0,0.04501666666666667,0.0,0.04501666666666667,swaa_exact
small_tasks_baseline_85,file_selection/find_env_file,file_selection,SWAA,baseline,1,1.0,0.0540778269,1737419384832.0,1737419388055.0,0.05371666666666667,0.0,0.05371666666666667,swaa_exact
small_tasks_baseline_126,file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,1737426277642.0,1737426280763.0,0.05201666666666667,0.0,0.05201666666666667,swaa_exact
small_tasks_baseline_16,file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,1737423870816.0,1737423874279.0,0.057716666666666666,0.0,0.057716666666666666,swaa_exact
small_tasks_baseline_225,file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,1737422001015.0,1737422002773.0,0.0293,0.0,0.0293,swaa_exact
small_tasks_baseline_86,file_selection/find_image,file_selection,SWAA,baseline,1,1.0,0.042480995800000004,1737419388558.0,1737419390779.0,0.03701666666666667,0.0,0.03701666666666667,swaa_exact
small_tasks_baseline_127,file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,1737426281266.0,1737426283982.0,0.04526666666666666,0.0,0.04526666666666666,swaa_exact
small_tasks_baseline_17,file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,1737423874780.0,1737423876545.0,0.029416666666666667,0.0,0.029416666666666667,swaa_exact
small_tasks_baseline_226,file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,1737422003276.0,1737422005769.0,0.04155,0.0,0.04155,swaa_exact
small_tasks_baseline_87,file_selection/find_json_data,file_selection,SWAA,baseline,1,1.0,0.0375325306,1737419391283.0,1737419393437.0,0.0359,0.0,0.0359,swaa_exact
small_tasks_baseline_128,file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,1737426284484.0,1737426290099.0,0.09358333333333334,0.0,0.09358333333333334,swaa_exact
small_tasks_baseline_18,file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,1737423877048.0,1737423880792.0,0.0624,0.0,0.0624,swaa_exact
small_tasks_baseline_227,file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,1737422006273.0,1737422009927.0,0.0609,0.0,0.0609,swaa_exact
small_tasks_baseline_88,file_selection/find_log_file,file_selection,SWAA,baseline,1,1.0,0.06381387420000001,1737419393941.0,1737419396739.0,0.04663333333333333,0.0,0.04663333333333333,swaa_exact
small_tasks_baseline_129,file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,1737426290601.0,1737426296753.0,0.10253333333333334,0.0,0.10253333333333334,swaa_exact
small_tasks_baseline_19,file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,1737423881295.0,1737423884108.0,0.04688333333333333,0.0,0.04688333333333333,swaa_exact
small_tasks_baseline_228,file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,1737422010431.0,1737422013982.0,0.05918333333333333,0.0,0.05918333333333333,swaa_exact
small_tasks_baseline_89,file_selection/find_main_file,file_selection,SWAA,baseline,1,1.0,0.061190799000000004,1737419397243.0,1737419400200.0,0.04928333333333333,0.0,0.04928333333333333,swaa_exact
small_tasks_baseline_130,file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,1737426297255.0,1737426300963.0,0.0618,0.0,0.0618,swaa_exact
small_tasks_baseline_20,file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,1737423884611.0,1737423887727.0,0.05193333333333333,0.0,0.05193333333333333,swaa_exact
small_tasks_baseline_229,file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,1737422014484.0,1737422017371.0,0.04811666666666667,0.0,0.04811666666666667,swaa_exact
small_tasks_baseline_90,file_selection/find_password_file,file_selection,SWAA,baseline,1,1.0,0.055194829200000003,1737419180309.0,1737419183914.0,0.060083333333333336,0.0,0.060083333333333336,swaa_exact
small_tasks_baseline_131,file_selection/find_readme,file_selection,SWAA,baseline,0,0.0,0.0647069487,1737426301467.0,1737426308762.0,0.12158333333333333,0.0,0.12158333333333333,swaa_exact
small_tasks_baseline_21,file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,1737423888230.0,1737423889594.0,0.022733333333333335,0.0,0.022733333333333335,swaa_exact
small_tasks_baseline_230,file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,1737422017874.0,1737422023404.0,0.09216666666666666,0.0,0.09216666666666666,swaa_exact
small_tasks_baseline_91,file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,1737419403280.0,1737419411045.0,0.12941666666666668,0.0,0.12941666666666668,swaa_exact
small_tasks_baseline_132,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737426309263.0,1737426315641.0,0.1063,0.0,0.1063,swaa_exact
small_tasks_baseline_22,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737423890096.0,1737423891752.0,0.0276,0.0,0.0276,swaa_exact
small_tasks_baseline_231,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737422023907.0,1737422026696.0,0.046483333333333335,0.0,0.046483333333333335,swaa_exact
small_tasks_baseline_92,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737419411548.0,1737419417006.0,0.09096666666666667,0.0,0.09096666666666667,swaa_exact
small_tasks_baseline_133,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737426316144.0,1737426318917.0,0.04621666666666667,0.0,0.04621666666666667,swaa_exact
small_tasks_baseline_23,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737423892253.0,1737423894792.0,0.04231666666666667,0.0,0.04231666666666667,swaa_exact
small_tasks_baseline_232,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737422027198.0,1737422029701.0,0.041716666666666666,0.0,0.041716666666666666,swaa_exact
small_tasks_baseline_93,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737419417509.0,1737419420118.0,0.04348333333333333,0.0,0.04348333333333333,swaa_exact
small_tasks_baseline_134,file_selection/identify_binary_file,file_selection,SWAA,baseline,0,0.0,0.0807100659,1737426319420.0,1737426323934.0,0.07523333333333333,0.0,0.07523333333333333,swaa_exact
